1	62569.2
2	168868.2
3	453326.2
4	754200.2
5	879812.2
6	925985.2
7	974726.2
8	998677.2
9	999834.2
10	1011379.2
11	1023447.2
12	1026002.2
13	1030785.2
14	1035505.2
15	1051102.2
16	1065617.1
17	1071393
18	1076692.4
19	1076953.6
20	1077920
